team,region,location_name,trip_code,set_code,set_date,drop_haul,salinity,conductivity,dissolved_oxygen,tide_state,estimated_wind_speed,measured_wind_speed,wind_direction,cloud_cover,surface_chop,water_temperature
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_001,2017-04-14,drop,34.90,57.00,5.6,,,,,15,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_001,2017-04-14,haul,34.90,57.10,5.9,,,,,15,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_002,2017-04-14,drop,35.00,57.10,5.6,,,,,15,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_002,2017-04-14,haul,34.90,57.10,5.8,,,,,15,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_003,2017-04-14,drop,35.00,57.00,5.5,,,,,15,L,28.8
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_003,2017-04-14,haul,35.00,57.20,5.7,,,,,15,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_004,2017-04-14,drop,35.00,57.30,5.8,,,,,15,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_004,2017-04-14,haul,35.00,57.40,5.8,,,,,15,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_005,2017-04-14,drop,35.00,57.50,5.7,,,,,15,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_005,2017-04-14,haul,35.00,57.80,6.0,,,,,15,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_006,2017-04-14,drop,35.00,57.30,5.6,,,,,15,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_006,2017-04-14,haul,35.00,57.40,5.7,,,,,15,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_007,2017-04-14,drop,35.00,57.30,5.8,,,,,10,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_007,2017-04-14,haul,35.00,57.60,6.1,,,,,10,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_008,2017-04-14,drop,35.00,57.30,5.8,,,,,10,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_008,2017-04-14,haul,35.00,57.40,6.0,,,,,10,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_009,2017-04-14,drop,35.00,57.30,5.7,,,,,10,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_009,2017-04-14,haul,35.00,57.60,6.0,,,,,10,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_010,2017-04-14,drop,35.10,57.40,6.0,,,,,10,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_010,2017-04-14,haul,35.10,57.40,5.9,,,,,10,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_011,2017-04-14,drop,35.10,57.40,5.9,,,,,10,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_011,2017-04-14,haul,35.00,57.40,6.0,,,,,10,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_012,2017-04-14,drop,35.10,57.40,5.8,,,,,10,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_012,2017-04-14,haul,35.10,57.60,6.0,,,,,10,L,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_013,2017-04-14,drop,35.00,57.40,6.0,,,,,20,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_013,2017-04-14,haul,35.10,57.50,6.1,,,,,20,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_014,2017-04-14,drop,35.00,57.50,6.1,,,,,20,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_014,2017-04-14,haul,35.10,57.50,6.1,,,,,20,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_015,2017-04-14,drop,35.00,57.50,6.0,,,,,20,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_015,2017-04-14,haul,35.00,57.50,6.0,,,,,20,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_016,2017-04-14,drop,35.00,57.70,5.9,,,,,20,L,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_016,2017-04-14,haul,35.00,57.70,6.1,,,,,20,L,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_017,2017-04-14,drop,35.00,57.70,6.3,,,,,20,L,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_017,2017-04-14,haul,35.00,57.80,6.2,,,,,20,L,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_018,2017-04-14,drop,35.00,57.70,6.1,,,,,20,L,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_018,2017-04-14,haul,35.00,57.60,6.0,,,,,20,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_019,2017-04-15,drop,35.00,57.30,5.8,,,,,100,M,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_019,2017-04-15,haul,35.00,57.30,5.8,,,,,100,M,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_020,2017-04-15,drop,35.00,57.20,,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_020,2017-04-15,haul,35.00,57.20,5.8,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_021,2017-04-15,drop,35.00,57.30,5.7,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_021,2017-04-15,haul,35.00,57.30,5.9,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_022,2017-04-15,drop,35.10,57.20,5.5,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_022,2017-04-15,haul,35.10,57.30,5.9,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_023,2017-04-15,drop,35.00,57.20,5.6,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_023,2017-04-15,haul,35.00,57.10,5.8,,,,,100,M,28.8
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_024,2017-04-15,drop,35.00,57.20,5.8,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_024,2017-04-15,haul,35.10,57.20,5.7,,,,,100,M,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_025,2017-04-15,drop,35.00,57.30,5.8,,,,,90,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_025,2017-04-15,haul,35.10,57.60,6.3,,,,,90,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_026,2017-04-15,drop,35.10,57.30,5.8,,,,,90,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_026,2017-04-15,haul,35.10,57.50,6.1,,,,,90,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_027,2017-04-15,drop,35.10,57.30,5.6,,,,,90,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_027,2017-04-15,haul,35.10,57.50,5.9,,,,,90,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_028,2017-04-15,drop,35.10,57.40,5.8,,,,,90,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_028,2017-04-15,haul,35.10,57.50,5.8,,,,,90,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_029,2017-04-15,drop,35.10,57.40,6.0,,,,,90,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_029,2017-04-15,haul,35.10,57.60,5.9,,,,,90,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_030,2017-04-15,drop,35.10,57.50,5.9,,,,,90,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_030,2017-04-15,haul,35.10,57.70,6.0,,,,,90,L,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_031,2017-04-15,drop,35.10,57.80,6.3,,,,,50,L,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_031,2017-04-15,haul,35.10,57.90,6.3,,,,,50,L,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_032,2017-04-15,drop,35.10,57.70,6.3,,,,,50,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_032,2017-04-15,haul,35.00,57.50,5.9,,,,,50,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_033,2017-04-15,drop,35.10,57.40,5.8,,,,,50,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_033,2017-04-15,haul,35.00,57.50,5.9,,,,,50,L,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_034,2017-04-15,drop,35.00,57.60,5.9,,,,,50,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_034,2017-04-15,haul,35.00,57.50,6.1,,,,,50,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_035,2017-04-16,drop,35.10,57.30,5.8,,,,,20,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_035,2017-04-16,haul,35.10,57.40,5.9,,,,,20,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_036,2017-04-16,drop,35.10,57.30,5.8,,,,,20,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_036,2017-04-16,haul,35.10,57.40,5.9,,,,,20,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_037,2017-04-16,drop,35.10,57.30,5.8,,,,,20,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_037,2017-04-16,haul,35.10,57.40,5.7,,,,,20,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_038,2017-04-16,drop,35.10,57.30,5.5,,,,,20,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_038,2017-04-16,haul,35.10,57.40,5.7,,,,,20,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_039,2017-04-16,drop,35.10,57.30,5.5,,,,,20,L,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_039,2017-04-16,haul,35.10,57.60,5.7,,,,,20,L,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_040,2017-04-16,drop,35.10,57.30,5.8,,,,,20,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_040,2017-04-16,haul,35.10,57.40,6.0,,,,,20,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_041,2017-04-16,drop,35.10,57.40,5.6,,,,,20,L,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_041,2017-04-16,haul,35.10,57.50,5.9,,,,,20,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_042,2017-04-16,drop,35.10,57.50,5.9,,,,,20,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_042,2017-04-16,haul,35.10,57.80,5.7,,,,,20,L,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_043,2017-04-16,drop,35.10,57.80,6.0,,,,,20,L,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_043,2017-04-16,haul,35.10,57.80,5.9,,,,,20,L,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_044,2017-04-16,drop,35.10,57.70,6.0,,,,,20,L,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_044,2017-04-16,haul,35.10,58.00,6.0,,,,,20,L,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_045,2017-04-16,drop,35.10,57.90,5.9,,,,,20,L,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_045,2017-04-16,haul,35.10,57.80,6.0,,,,,20,L,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_046,2017-04-16,drop,35.10,58.00,5.9,,,,,20,L,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_046,2017-04-16,haul,35.10,58.00,6.0,,,,,10,L,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_047,2017-04-16,drop,35.10,57.80,5.8,,,,,10,L,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_047,2017-04-16,haul,35.10,58.10,6.1,,,,,10,L,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_048,2017-04-16,drop,35.10,58.20,6.3,,,,,10,L,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_048,2017-04-16,haul,35.10,57.70,6.0,,,,,10,L,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_049,2017-04-16,drop,35.10,58.00,6.1,,,,,10,L,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_049,2017-04-16,haul,35.10,57.90,6.0,,,,,10,L,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_050,2017-04-16,drop,35.10,57.50,5.8,,,,,10,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_050,2017-04-16,haul,35.10,57.40,5.9,,,,,10,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_051,2017-04-16,drop,35.10,57.50,5.8,,,,,10,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_051,2017-04-16,haul,35.10,57.40,5.8,,,,,10,L,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_052,2017-04-20,drop,35.20,57.60,6.2,,,,,,,29.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_052,2017-04-20,haul,35.20,57.50,6.1,,,,,,,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_053,2017-04-20,drop,35.10,57.40,6.0,,,,,,,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_053,2017-04-20,haul,35.10,57.30,5.9,,,,,,,28.8
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_054,2017-04-20,drop,35.10,57.30,5.9,,,,,,,28.8
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_054,2017-04-20,haul,35.10,57.30,5.9,,,,,,,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_055,2017-04-20,drop,35.10,57.40,6.0,,,,,,,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_055,2017-04-20,haul,35.10,57.30,6.1,,,,,,,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_056,2017-04-20,drop,35.20,57.40,6.0,,,,,,,28.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TET2_056,2017-04-20,haul,35.20,57.30,5.9,,,,,,,28.8
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_001,2017-03-06,drop,34.90,57.70,6.0,,,,,30,M,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_001,2017-03-06,haul,35.00,58.00,6.2,,,,,30,M,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_002,2017-03-06,drop,35.00,57.90,6.2,,,,,30,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_002,2017-03-06,haul,35.00,57.90,6.2,,,,,30,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_003,2017-03-06,drop,35.00,57.90,6.2,,,,,30,M,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_003,2017-03-06,haul,35.00,57.90,6.2,,,,,30,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_004,2017-03-06,drop,35.00,57.80,6.5,,,,,30,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_004,2017-03-06,haul,35.00,57.80,6.1,,,,,30,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_005,2017-03-06,drop,35.00,57.30,6.2,,,,,30,M,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_005,2017-03-06,haul,35.00,57.80,6.2,,,,,30,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_006,2017-03-06,drop,35.00,57.90,6.2,,,,,30,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_006,2017-03-06,haul,35.00,57.60,6.0,,,,,30,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_007,2017-03-07,drop,34.80,57.40,5.9,,,,,50,M,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_007,2017-03-07,haul,34.90,57.30,6.2,,,,,50,M,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_008,2017-03-07,drop,34.90,57.10,5.7,,,,,50,M,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_008,2017-03-07,haul,34.90,57.30,6.0,,,,,50,M,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_009,2017-03-07,drop,34.90,57.10,5.8,,,,,50,M,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_009,2017-03-07,haul,34.90,57.30,5.9,,,,,50,M,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_010,2017-03-07,drop,34.90,57.10,5.8,,,,,50,M,29.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_010,2017-03-07,haul,34.90,57.40,6.0,,,,,50,M,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_011,2017-03-07,drop,34.90,57.30,5.8,,,,,50,M,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_011,2017-03-07,haul,35.00,57.70,6.0,,,,,50,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_012,2017-03-07,drop,35.00,57.50,6.0,,,,,50,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_012,2017-03-07,haul,35.00,57.70,6.0,,,,,50,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_013,2017-03-07,drop,35.00,57.70,5.9,,,,,50,M,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_013,2017-03-07,haul,35.00,57.70,6.1,,,,,50,M,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_014,2017-03-07,drop,35.00,57.80,6.2,,,,,50,M,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_014,2017-03-07,haul,35.00,57.70,6.1,,,,,50,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_015,2017-03-07,drop,35.00,57.70,6.0,,,,,50,M,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_015,2017-03-07,haul,35.00,57.80,6.1,,,,,50,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_016,2017-03-07,drop,35.00,57.50,5.8,,,,,50,M,29.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_016,2017-03-07,haul,35.00,57.90,6.1,,,,,50,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_017,2017-03-07,drop,35.00,57.90,6.2,,,,,40,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_017,2017-03-07,haul,35.00,58.00,6.0,,,,,40,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_018,2017-03-07,drop,35.00,57.80,5.8,,,,,40,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_018,2017-03-07,haul,35.00,57.90,6.0,,,,,40,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_019,2017-03-07,drop,35.00,57.80,6.2,,,,,40,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_019,2017-03-07,haul,35.00,57.80,6.1,,,,,40,M,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_020,2017-03-07,drop,35.00,57.60,6.2,,,,,40,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_020,2017-03-07,haul,35.00,57.90,6.1,,,,,40,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_021,2017-03-07,drop,35.00,57.80,6.0,,,,,40,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_021,2017-03-07,haul,35.00,57.90,6.2,,,,,40,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_022,2017-03-07,drop,35.10,57.70,6.0,,,,,40,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_022,2017-03-07,haul,35.10,57.90,6.1,,,,,40,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_023,2017-03-08,drop,35.00,57.50,5.7,,,,,30,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_023,2017-03-08,haul,35.00,57.60,6.0,,,,,30,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_024,2017-03-08,drop,34.90,57.50,5.9,,,,,30,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_024,2017-03-08,haul,35.00,57.70,6.0,,,,,30,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_025,2017-03-08,drop,34.90,57.50,6.1,,,,,30,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_025,2017-03-08,haul,35.00,57.80,5.9,,,,,30,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_026,2017-03-08,drop,34.90,57.50,6.0,,,,,30,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_026,2017-03-08,haul,35.00,57.80,6.2,,,,,30,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_027,2017-03-08,drop,34.90,57.50,6.0,,,,,30,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_027,2017-03-08,haul,35.00,57.90,5.9,,,,,30,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_028,2017-03-08,drop,34.90,57.50,6.0,,,,,30,M,29.3
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_028,2017-03-08,haul,35.00,57.70,6.1,,,,,30,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_029,2017-03-08,drop,34.90,57.90,6.1,,,,,15,M,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_029,2017-03-08,haul,35.00,58.00,6.1,,,,,15,M,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_030,2017-03-08,drop,35.00,58.00,5.8,,,,,15,M,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_030,2017-03-08,haul,35.00,58.20,6.1,,,,,15,M,30.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_031,2017-03-08,drop,35.00,58.00,6.1,,,,,15,M,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_031,2017-03-08,haul,35.00,58.50,5.9,,,,,15,M,35.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_032,2017-03-08,drop,35.00,58.50,5.9,,,,,20,M,30.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_032,2017-03-08,haul,35.00,58.40,6.2,,,,,20,M,30.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_033,2017-03-08,drop,35.00,58.40,6.0,,,,,20,M,30.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_033,2017-03-08,haul,35.00,58.50,5.9,,,,,20,M,30.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_034,2017-03-08,drop,35.00,58.50,6.0,,,,,20,M,30.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_034,2017-03-08,haul,35.00,58.50,5.9,,,,,20,M,30.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_035,2017-03-08,drop,35.00,58.50,6.2,,,,,20,M,30.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_035,2017-03-08,haul,35.00,58.50,6.1,,,,,20,M,30.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_036,2017-03-08,drop,35.00,58.40,6.1,,,,,20,M,30.0
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_036,2017-03-08,haul,35.00,58.50,6.0,,,,,20,M,30.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_037,2017-03-08,drop,35.00,58.50,6.0,,,,,20,M,30.1
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_037,2017-03-08,haul,35.00,58.40,6.0,,,,,20,M,30.2
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_038,2017-03-09,drop,35.00,57.90,5.8,,,,,20,L,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_038,2017-03-09,haul,35.00,58.10,6.0,,,,,20,L,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_039,2017-03-09,drop,35.00,57.90,5.8,,,,,20,L,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_039,2017-03-09,haul,35.00,58.00,5.9,,,,,20,L,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_040,2017-03-09,drop,35.00,57.90,6.0,,,,,20,L,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_040,2017-03-09,haul,35.00,58.00,6.0,,,,,20,L,29.8
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_041,2017-03-09,drop,35.00,57.90,5.8,,,,,20,L,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_041,2017-03-09,haul,35.00,58.20,6.0,,,,,20,L,29.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_042,2017-03-09,drop,35.00,57.80,5.9,,,,,20,L,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_042,2017-03-09,haul,35.00,58.10,6.0,,,,,20,L,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_043,2017-03-09,drop,35.00,57.80,5.9,,,,,20,L,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_043,2017-03-09,haul,35.00,57.90,5.9,,,,,20,L,29.5
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_044,2017-03-09,drop,35.00,57.90,6.2,,,,,70,M,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_044,2017-03-09,haul,35.00,58.10,6.2,,,,,70,M,29.8
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_045,2017-03-09,drop,35.00,58.00,6.1,,,,,70,M,29.7
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_045,2017-03-09,haul,35.00,58.00,0.9,,,,,70,M,29.9
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_046,2017-03-09,drop,35.00,57.80,5.9,,,,,70,M,29.4
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_046,2017-03-09,haul,34.90,58.00,6.1,,,,,70,M,29.8
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_047,2017-03-09,drop,34.90,57.80,6.2,,,,,70,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_047,2017-03-09,haul,35.00,57.90,6.0,,,,,70,M,29.6
FIU,Pacific,French Polynesia,FP_2017_PF_01,TK1_048,2017-03-09,drop,34.90,57.90,5.8,,,,,70,M,29.7
