region_name,location_name,site_name,reef_name,reef_type,trip_code,trip_year,set_code,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,depth,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,reef_id,set_id
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_042,10,Open,0.8645,2.7000,42.00,0,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1577
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_045,10,Open,0.6172,1.6667,19.50,0,0,0,93,0,0,6,0,0,0,0,0,0,0,0,0,0,0,180,1578
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_050_L,9,Open,0.0000,0.0000,17.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,180,1579
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_051,10,Open,0.4287,2.0588,47.00,0,0,0,64,0,11,0,0,0,0,0,0,0,0,0,0,23,0,180,1580
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_052,9,Open,0.5016,2.6111,9.00,0,42,0,15,0,36,5,0,0,0,0,0,0,0,0,0,0,0,180,1581
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_053,9,Open,0.4880,2.6667,9.00,0,46,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1582
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_055,10,Open,0.5483,2.7778,30.00,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,22,0,180,1584
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_056,9,Open,0.8367,2.5000,12.00,0,33,0,50,0,0,16,0,0,0,0,0,0,0,0,0,0,0,180,1585
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_057,10,Open,0.4880,3.6667,7.00,0,46,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1586
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_058,10,Open,0.9393,3.4118,5.00,0,76,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1587
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_059,10,Open,0.4804,2.3077,12.00,0,0,0,23,0,76,0,0,0,0,0,0,0,0,0,0,0,0,180,1588
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_060,9,Limited,0.4443,1.2500,18.00,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,90,0,180,1589
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_061,10,Open,0.5774,1.8333,15.00,0,0,0,86,0,13,0,0,0,0,0,0,0,0,0,0,0,0,180,1590
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_063,10,Open,0.7988,2.7333,12.00,0,6,0,80,0,0,6,0,0,0,0,0,0,6,0,0,0,0,180,1592
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_064,10,Open,0.3755,2.1538,18.00,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1593
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_065,10,Open,0.2887,2.0833,15.00,0,0,0,92,0,0,7,0,0,0,0,0,0,0,0,0,0,0,180,1594
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_066,10,Open,0.0000,0.0000,18.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,180,1595
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_067,9,Open,0.8281,0.4000,32.00,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,93,0,180,1596
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_068,10,Open,0.2582,0.0667,35.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,180,1597
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_069,9,Open,0.4472,2.8000,18.00,0,40,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,180,1598
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_070,10,Open,0.6686,2.9167,7.00,0,16,0,16,0,0,66,0,0,0,0,0,0,0,0,0,0,0,180,1599
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_071,10,Open,0.4577,3.0667,7.00,0,82,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1600
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_072,10,Open,0.5222,3.4545,7.00,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1601
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_073,10,Open,0.6157,2.0714,8.00,0,26,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1602
Indian Ocean,Maldives,Malé,South Malé Atoll,slope,FP_2016_MV_01,2016,MSM_074,10,Open,0.4140,0.2000,32.00,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1603
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_006,7,Open,0.0000,0.0000,20.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,423,1605
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_007,3,Open,0.0000,0.0000,17.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,423,1606
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_012,7,Open,0.0000,2.0000,12.10,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1607
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_013,7,Open,0.7237,0.3333,15.00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,86,0,423,1608
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_015,7,Open,0.0000,1.0000,28.60,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,80,0,423,1610
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_016,10,Open,0.0000,2.0000,17.30,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1611
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_017,5,Open,0.8739,1.1818,11.50,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,27,0,423,1612
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_019,7,Open,0.4140,1.8000,16.80,0,0,0,46,0,0,6,0,0,0,0,0,0,40,0,0,6,0,423,1614
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_020,7,Open,0.5189,1.5000,17.50,0,0,0,42,0,0,0,0,0,0,14,0,0,0,0,7,35,0,423,1615
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_021,3,Open,0.0000,0.0000,14.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,423,1616
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_022,5,Open,1.1146,1.8333,8.40,0,0,0,8,0,0,50,0,0,0,0,0,0,16,0,0,25,0,423,1617
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_025,10,Open,,,12.40,,,,,,,,,,,,,,,,,,,423,1618
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_026,9,Open,0.0000,2.0000,7.40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,423,1619
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_042,7,Open,0.8987,0.8462,11.70,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,90,0,423,1620
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_043,9,Open,0.2500,2.0625,10.10,0,0,0,68,0,0,25,0,0,0,0,0,0,6,0,0,0,0,423,1621
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_044,7,Open,0.9987,2.0500,7.10,0,0,0,20,0,0,45,0,0,0,0,0,0,20,0,0,15,0,423,1622
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_045,7,Open,0.0000,0.0000,21.40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,1623
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_046,7,Open,0.7379,1.1000,19.50,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,60,0,423,1624
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_047,9,Open,0.6325,0.2000,19.70,0,0,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,423,1625
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_048,10,Open,0.0000,2.0000,12.00,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1626
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_049,9,Open,0.0000,3.0000,7.00,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1627
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_050,9,Open,1.1127,1.6667,15.30,0,0,0,35,0,0,50,0,0,0,0,0,0,0,0,0,14,0,423,1628
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_051,7,Open,0.8756,1.1000,19.40,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,423,1629
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_053,5,Open,0.8575,1.1667,15.80,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,72,0,423,1630
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_054,9,Open,0.0000,1.0000,32.90,0,0,0,60,0,10,0,0,0,0,10,0,0,0,0,0,20,0,423,1631
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_055,9,Open,0.3930,2.1765,15.70,0,0,0,0,0,0,94,0,0,0,5,0,0,0,0,0,0,0,423,1632
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_056,9,Open,0.3519,2.1333,9.70,0,0,0,0,0,0,53,0,0,0,0,0,0,46,0,0,0,0,423,1633
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_057,5,Open,0.2673,2.0714,16.60,0,0,0,92,0,0,7,0,0,0,0,0,0,0,0,0,0,0,423,1634
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_058,9,Open,0.4082,2.0000,19.00,0,0,0,64,0,0,21,0,0,0,0,0,0,7,0,0,7,0,423,1635
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_059,7,Open,0.4880,0.3333,38.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,423,1636
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_060,3,Open,0.0000,0.0000,35.70,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,90,0,423,1637
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_061,10,Open,0.5477,2.6000,7.00,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1638
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_064,5,Limited,0.3940,1.9500,11.30,0,0,0,70,0,0,15,0,0,0,10,0,0,5,0,0,0,0,423,1641
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_082,9,Open,0.8528,2.0000,11.20,0,0,0,16,0,0,50,8,0,0,16,0,0,8,0,0,0,0,423,1642
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_100,7,Open,0.5676,0.9000,20.10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,0,423,1644
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_101,5,Open,0.4472,1.2000,11.10,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,20,0,423,1645
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_102,9,Open,0.9653,0.7500,9.70,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,90,0,423,1646
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_104,9,Open,0.2774,2.9231,8.00,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1648
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_105,9,Open,0.0000,3.0000,13.50,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1649
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_106,5,Open,0.0000,3.0000,8.40,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1650
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_108,7,Open,0.9189,0.8000,7.70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,0,423,1651
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_110,9,Face Up,,,29.60,,,,,,,,,,,,,,,,,,,423,1653
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_111,5,Open,0.4880,1.3333,19.30,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,6,0,423,1654
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_112,7,Open,0.8987,1.1538,20.80,0,0,0,41,0,0,8,0,0,0,0,0,0,0,0,0,50,0,423,1655
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_114,7,Open,0.4216,1.2000,12.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,423,1656
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_115,7,Open,0.0000,2.0000,10.00,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,1657
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_116,5,Open,0.5164,1.4667,23.00,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,13,0,423,1658
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_117,9,Open,0.0000,3.0000,6.70,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,423,1659
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Green Zone,slope,FP_2016_AU-P_02,2016,SHWG_118,9,Open,0.4082,2.1667,11.70,0,0,0,14,0,0,85,0,0,0,0,0,0,0,0,0,0,0,423,1660
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_002,3,Open,0.0000,0.0000,13.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1662
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_008,5,Open,0.0000,0.0000,17.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1665
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_010,5,Open,0.0000,3.0000,11.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,1667
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_011,5,Face Up,,,23.70,,,,,,,,,,,,,,,,,,,372,1668
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_023,7,Open,0.0000,0.0000,17.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1669
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_024,5,Open,0.5189,1.4615,10.90,0,0,0,46,0,0,53,0,0,0,0,0,0,0,0,0,0,0,372,1670
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_028,5,Open,0.0000,0.0000,20.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1672
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_029,5,Open,0.0000,0.0000,21.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1673
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_030,7,Open,0.4216,0.2000,9.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1674
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_031,7,Open,0.5164,0.4000,15.30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,90,0,372,1675
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_032,7,Open,0.5164,0.6000,9.00,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,70,0,372,1676
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_033,7,Open,0.0000,0.0000,16.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1677
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_034,9,Open,0.0000,0.0000,16.90,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,0,372,1678
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_035,7,Open,0.4830,0.7000,11.40,0,0,0,60,0,0,0,0,0,0,0,0,0,20,0,0,20,0,372,1679
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_036,5,Open,0.5222,0.5455,18.80,0,0,0,9,0,0,9,0,0,0,0,0,0,9,0,0,72,0,372,1680
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_037,5,Open,0.7763,0.5385,9.20,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,83,0,372,1681
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_038,3,Open,0.0000,0.0000,13.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1682
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_039,7,Open,0.7449,0.3571,11.60,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,84,0,372,1683
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_040,7,Open,0.0000,1.0000,16.60,0,0,0,10,0,0,0,0,0,0,60,0,0,0,0,0,30,0,372,1684
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_041,7,Open,0.4216,0.8000,13.70,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,20,0,372,1685
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_052,9,Open,0.4972,2.6429,10.80,7,0,0,23,0,0,38,0,0,0,0,0,0,30,0,0,0,0,372,1686
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_065,7,Open,0.8528,1.0000,15.80,0,0,0,45,0,0,0,0,0,0,9,0,0,0,0,0,45,0,372,1687
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_066,9,Open,0.0000,0.0000,20.60,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,0,372,1688
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,crest,FP_2016_AU-P_02,2016,SHWY_067,7,Open,0.5270,0.5000,6.20,0,0,0,66,0,0,16,0,0,0,0,0,0,16,0,0,0,0,372,1689
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_068,5,Open,0.0000,0.0000,9.10,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,0,372,1690
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_069,7,Open,0.5345,1.4286,7.10,0,0,0,33,0,0,66,0,0,0,0,0,0,0,0,0,0,0,372,1691
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_070,9,Open,0.7263,1.2857,8.50,0,0,0,35,0,0,57,0,0,0,0,0,0,0,7,0,0,0,372,1692
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_071,7,Open,0.0000,0.0000,20.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1693
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_072,7,Open,0.0000,0.0000,16.20,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,45,0,372,1694
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,flat,FP_2016_AU-P_02,2016,SHWY_073,7,Open,0.5164,0.6000,6.50,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,0,372,1695
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_074,7,Open,0.5164,0.4000,9.90,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,0,372,1696
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_076,9,Open,0.9608,1.3846,9.80,0,0,0,30,0,0,40,0,0,0,0,0,0,0,0,0,30,0,372,1698
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_077,9,Open,0.0000,0.0000,20.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,372,1699
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_078,9,Open,0.0000,1.0000,9.50,0,0,0,30,0,0,53,0,0,0,0,0,0,15,0,0,0,0,372,1700
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_079,5,Open,,,15.10,,,,,,,,,,,,,,,,,,,372,1701
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_080,9,Open,0.4924,0.6667,11.40,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,27,0,372,1702
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_081,5,Open,0.0000,2.0000,12.00,0,0,0,22,0,0,16,11,0,0,0,0,0,50,0,0,0,0,372,1703
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_083,9,Open,0.0000,1.0000,9.80,0,0,0,60,0,0,26,0,0,0,0,0,0,13,0,0,0,0,372,1704
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_084,7,Open,0.0000,0.0000,26.10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,93,0,372,1705
Pacific,Australia-Pacific,Southern GBR,Heron/Wistari Reef Yellow Zone,slope,FP_2016_AU-P_02,2016,SHWY_085,7,Open,0.4472,0.8000,17.80,0,0,0,60,0,0,20,0,0,0,0,0,0,0,0,0,20,0,372,1706
