trip_set_code,region_name,region_id,location_name,location_code,location_id,site_name,site_code,site_type,site_id,reef_name,reef_code,reef_type,reef_id,trip_year,trip_code,set_code,set_id,set_latitude,set_longitude,team,set_date,drop_time,haul_time,shark_id,common_name,latin_name,family,species_group,functional_group,maxn,min_event_time_milli,min_event_time_mins,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,video_filename,video_source,video_filepath,splendor_image_url,total_assignments,reviewed_assignments,has_complete_master,depth,bait,bait_oiled,current_flow_estimated,current_flow_instrumented,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,mark_zero_time,mark_60_mins,mark_90_mins,mark_haul_time,mark_stopped_reading,video_length_watched,protection_status,mpa_name,mpa_area,mpa_year_founded,mpa_isolation,mpa_compliance,bait_family,PI,Remote,Shark_Protection_Status,Shark_fishing_restrictions,Shark_gears,Datasheet_Source,set_productivity_2017ave,local_population_2010,local_population_2015,population_proporationaldifference_2010.15,drop_hr
LH_2013_AU-I_02_KJI_039,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_039,23546,-15.1,124.6,Curtin,2/9/2013,9:47:00,,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,1,2321160,038:41:160,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_039.avi,legacy archive,,NA,1,1,1,24.9,Pilchards,FALSE,,NA,1,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.0091712,102.0195775,0.000102013,9
LH_2013_AU-I_02_KJI_040,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_040,23547,-15.1,124.6,Curtin,2/9/2013,9:54:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_040.avi,legacy archive,,NA,1,1,1,22.5,Pilchards,FALSE,,NA,1,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.5398821,101.5502493,0.000102099,9
LH_2013_AU-I_02_KJI_041,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_041,23548,-15.1,124.6,Curtin,2/9/2013,9:59:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,2822640,047:02:640,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_041.avi,legacy archive,,NA,1,1,1,10.9,Pilchards,FALSE,,NA,1,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.331688,101.3420381,0.000102141,9
LH_2013_AU-I_02_KJI_042,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_042,23549,-15.1,124.6,Curtin,2/9/2013,10:36:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_042.avi,legacy archive,,NA,1,1,1,21.9,Pilchards,FALSE,,NA,1,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.2810715,102.2914558,0.000101527,10
LH_2013_AU-I_02_KJI_043,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_043,23550,-15.1,124.6,Curtin,2/9/2013,10:18:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_043.avi,legacy archive,,NA,1,1,1,20.2,Pilchards,FALSE,,NA,3,Open,0.4385,1.2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,76,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.7574905,102.7679513,0.000101801,10
LH_2013_AU-I_02_KJI_044,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_044,23551,-15.1,124.6,Curtin,2/9/2013,10:22:00,,94,Tawny nurse shark,Nebrius ferrugineus,Ginglymostomatidae,Shark,benthic_rover,2,2615120,043:35:120,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_044.avi,legacy archive,,NA,1,1,1,15,Pilchards,FALSE,,NA,1,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.6561415,102.6665845,0.000101728,10
LH_2013_AU-I_02_KJI_044,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_044,23551,-15.1,124.6,Curtin,2/9/2013,10:22:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,2,2094920,034:54:920,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_044.avi,legacy archive,,NA,1,1,1,15,Pilchards,FALSE,,NA,1,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.6561415,102.6665845,0.000101728,10
LH_2013_AU-I_02_KJI_044,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_044,23551,-15.1,124.6,Curtin,2/9/2013,10:22:00,,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,2400360,040:00:360,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_044.avi,legacy archive,,NA,1,1,1,15,Pilchards,FALSE,,NA,1,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.6561415,102.6665845,0.000101728,10
LH_2013_AU-I_02_KJI_045,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_045,23552,-15.1,124.6,Curtin,2/9/2013,10:26:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,154360,002:34:360,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_045.avi,legacy archive,,NA,1,1,1,17.8,Pilchards,FALSE,,NA,1,Open,0.5164,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,60,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.703165,102.7136066,0.000101668,10
LH_2013_AU-I_02_KJI_046,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_046,23553,-15.1,124.6,Curtin,2/9/2013,10:31:00,,22,Common Blacktip shark,Carcharhinus limbatus,Carcharhinidae,Shark,coastal_rover,1,2990760,049:50:760,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_046.avi,legacy archive,,NA,1,1,1,12.2,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.446639,102.4570475,0.000101599,10
LH_2013_AU-I_02_KJI_047,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_047,23554,-15.1,124.6,Curtin,2/9/2013,9:36:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,2463760,041:03:760,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_047.avi,legacy archive,,NA,1,1,1,8.1,Pilchards,FALSE,,NA,5,Open,0,2,0,0,0,83,0,0,0,0,0,0,0,0,0,16,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.8354412,101.845854,0.000102251,9
LH_2013_AU-I_02_KJI_047,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_047,23554,-15.1,124.6,Curtin,2/9/2013,9:36:00,,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,709320,011:49:320,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_047.avi,legacy archive,,NA,1,1,1,8.1,Pilchards,FALSE,,NA,5,Open,0,2,0,0,0,83,0,0,0,0,0,0,0,0,0,16,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.8354412,101.845854,0.000102251,9
LH_2013_AU-I_02_KJI_048,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_048,23555,-15.1,124.6,Curtin,2/9/2013,9:47:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,83050,001:23:050,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_048.avi,legacy archive,,NA,1,1,1,4.2,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.6484517,101.658858,0.000102375,9
LH_2013_AU-I_02_KJI_048,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_048,23555,-15.1,124.6,Curtin,2/9/2013,9:47:00,,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,609409,010:09:409,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_048.avi,legacy archive,,NA,1,1,1,4.2,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.6484517,101.658858,0.000102375,9
LH_2013_AU-I_02_KJI_049,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_049,23556,-15.1,124.6,Curtin,2/9/2013,9:54:00,,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,1,3538972,058:58:972,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_049.avi,legacy archive,,NA,1,1,1,5,Pilchards,FALSE,,NA,3,Open,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.8018093,101.8122293,0.000102356,9
LH_2013_AU-I_02_KJI_049,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_049,23556,-15.1,124.6,Curtin,2/9/2013,9:54:00,,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,2427394,040:27:394,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_049.avi,legacy archive,,NA,1,1,1,5,Pilchards,FALSE,,NA,3,Open,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.8018093,101.8122293,0.000102356,9
LH_2013_AU-I_02_KJI_050,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_050,23557,-15.1,124.6,Curtin,2/9/2013,10:01:00,,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,1461040,024:21:040,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_050.avi,legacy archive,,NA,1,1,1,7.7,Pilchards,FALSE,,NA,3,Open,0.3333,2.1111,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.3950884,102.4055639,0.000102305,10
LH_2013_AU-I_02_KJI_050,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_050,23557,-15.1,124.6,Curtin,2/9/2013,10:01:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,722880,012:02:880,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_050.avi,legacy archive,,NA,1,1,1,7.7,Pilchards,FALSE,,NA,3,Open,0.3333,2.1111,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.3950884,102.4055639,0.000102305,10
LH_2013_AU-I_02_KJI_051,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_051,23558,-15.1,124.6,Curtin,2/9/2013,10:08:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,3,2986153,049:46:153,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_051.avi,legacy archive,,NA,1,1,1,4.5,Pilchards,FALSE,,NA,1,Open,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,102.4088338,102.4193049,0.000102248,10
LH_2013_AU-I_02_KJI_052,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_052,23559,-15.1,124.6,Curtin,2/9/2013,11:45:00,,22,Common Blacktip shark,Carcharhinus limbatus,Carcharhinidae,Shark,coastal_rover,1,2717217,045:17:217,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_052.avi,legacy archive,,NA,1,1,1,4.2,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.6946571,101.704985,0.000101558,11
LH_2013_AU-I_02_KJI_053,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_053,23560,-15.1,124.6,Curtin,2/9/2013,11:59:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_053.avi,legacy archive,,NA,1,1,1,4,Pilchards,FALSE,,NA,1,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,101.3398498,101.3501414,0.000101555,11
LH_2013_AU-I_02_KJI_054,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Jackson Island,JI,slope,662,2013,LH_2013_AU-I_02,KJI_054,23561,-15.1,124.6,Curtin,2/9/2013,12:43:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,4,2945960,049:05:960,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KJI_054.avi,legacy archive,,NA,1,1,1,3,Pilchards,FALSE,,NA,3,Open,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,0.534160909,100.6849721,100.695219,0.000101772,12
LH_2013_AU-I_02_KMC_001,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_001,23498,-15.8,124.4,Curtin,15/9/2013,11:01:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_001.avi,legacy archive,,NA,1,1,1,5.3,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,739.6105963,739.6418498,4.23E-05,11
LH_2013_AU-I_02_KMC_002,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_002,23499,-15.8,124.4,Curtin,15/9/2013,11:03:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_002.avi,legacy archive,,NA,1,1,1,6.7,Pilchards,FALSE,,NA,3,Open,0,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,735.9418895,735.9730069,4.23E-05,11
LH_2013_AU-I_02_KMC_003,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_003,23500,-15.7,124.4,Curtin,15/9/2013,11:08:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,4,2955560,049:15:560,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_003.avi,legacy archive,,NA,1,1,1,7,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,727.1500963,727.1808958,4.24E-05,11
LH_2013_AU-I_02_KMC_004,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_004,23501,-15.8,124.4,Curtin,15/9/2013,11:54:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_004.avi,legacy archive,,NA,1,1,1,5,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,778.204054,778.2367052,4.20E-05,11
LH_2013_AU-I_02_KMC_005,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_005,23502,-15.8,124.4,Curtin,15/9/2013,12:06:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_005.avi,legacy archive,,NA,1,1,1,8.1,Pilchards,FALSE,,NA,3,Open,0.5345,2.5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,787.4164736,787.44947,4.19E-05,12
LH_2013_AU-I_02_KMC_006,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_006,23503,-15.8,124.4,Curtin,15/9/2013,14:03:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_006.avi,legacy archive,,NA,1,1,1,6.2,Pilchards,FALSE,,NA,3,Open,0.488,1.7143,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,28,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,796.1009161,796.1342404,4.19E-05,14
LH_2013_AU-I_02_KMC_007,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_007,23504,-15.8,124.4,Curtin,15/9/2013,11:13:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_007.avi,legacy archive,,NA,1,1,1,8.4,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,788.7823253,788.8153589,4.19E-05,11
LH_2013_AU-I_02_KMC_008,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_008,23505,-15.7,124.3,Curtin,15/9/2013,12:05:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_008.avi,legacy archive,,NA,1,1,1,12,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,711.1161817,711.146393,4.25E-05,12
