"set_lat","set_long","set_id","reef_id","location_id","region_id","mpa_compliance","Shark_fishing_restrictions","Shark_Protection_Status","Shark_Sanctuary","HDI","Government_Effectiveness","Population","Grav_Total","maxn","ingestion_C_g_day","mpa_present","Area_limits","Entrants_limits","Gear_limits","Species_limits","Catch_limits","Size_limits","Temporal_limits","mult_outcomes"
-31.813633,159.285633,"19308","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","1","0","0","0","0","0","0",1
-31.812517,159.28495,"19310","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","1","0","0","0","0","0","0",1
-31.809933,159.286417,"19309","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","1","0","0","0","0","0","0",1
-31.799667,159.234333,"19307","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","1","0","0","0","0","0","0",1
-31.798067,159.231167,"19306","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,6,2760,"1","1","0","0","0","0","0","0",1
-31.794183,159.227683,"19305","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,13,5980,"1","1","0","0","0","0","0","0",1
-31.793983,159.22425,"19304","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,6,2760,"1","1","0","0","0","0","0","0",1
-31.7925,159.289783,"19288","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","1","0","0","0","0","0","0",1
-31.79155,159.293083,"19287","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,9,4140,"1","1","0","0","0","0","0","0",1
-31.7906,159.292467,"19286","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","1","0","0","0","0","0","0",1
-31.786267,159.270083,"19285","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,8,3680,"1","1","0","0","0","0","0","0",1
-31.7851,159.273217,"19284","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,9,4140,"1","1","0","0","0","0","0","0",1
-31.783417,159.269883,"19282","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,3,1380,"1","1","0","0","0","0","0","0",1
-31.781833,159.271967,"19283","717","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","1","0","0","0","0","0","0",1
-31.776083,159.26825,"19314","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.775983,159.27135,"19313","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","0","0","1","1","1","0","0",1
-31.775567,159.273183,"19312","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,1,460,"1","0","0","1","1","1","0","0",0
-31.7754,159.275017,"19311","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","0","0","1","1","1","0","0",1
-31.758067,159.22305,"19277","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","0","0","1","1","1","0","0",1
-31.752683,159.260467,"19280","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,10,4600,"1","0","0","1","1","1","0","0",1
-31.751683,159.225317,"19281","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,7,3220,"1","0","0","1","1","1","0","0",1
-31.7503,159.259767,"19276","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,11,5060,"1","0","0","1","1","1","0","0",1
-31.748967,159.230267,"19278","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,8,3680,"1","0","0","1","1","1","0","0",1
-31.747467,159.256833,"19275","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.747233,159.2335,"19279","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,1,460,"1","0","0","1","1","1","0","0",0
-31.74645,159.254817,"19274","597","73","3","1","Gear; Species; Bag","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","0","0","1","1","1","0","0",1
-31.630883,159.078867,"19292","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.62765,159.081233,"19291","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,9,4140,"1","0","0","1","1","1","0","0",1
-31.6257,159.083167,"19290","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,6,2760,"1","0","0","1","1","1","0","0",1
-31.624483,159.085617,"19289","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,3,1380,"1","0","0","1","1","1","0","0",1
-31.61325,159.161767,"19248","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","0","0","1","1","1","0","0",1
-31.610067,159.1627,"19247","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.606683,159.162783,"19246","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","0","0","1","1","1","0","0",1
-31.603883,159.164683,"19293","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","0","0","1","1","1","0","0",1
-31.602867,159.189383,"19249","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,6,2760,"1","0","0","1","1","1","0","0",1
-31.56775,159.142067,"19295","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,13,5980,"1","1","0","0","0","0","0","0",1
-31.564683,159.19055,"19296","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,3,1380,"1","1","0","0","0","0","0","0",1
-31.564233,159.140733,"19294","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","1","0","0","0","0","0","0",1
-31.561183,159.188283,"19252","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","1","0","0","0","0","0","0",1
-31.56055,159.17595,"19297","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","1","0","0","0","0","0","0",1
-31.560283,159.171717,"19298","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,9,4140,"1","1","0","0","0","0","0","0",1
-31.557933,159.189783,"19251","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,1,460,"1","1","0","0","0","0","0","0",0
-31.554617,159.1902,"19250","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,6,2760,"1","1","0","0","0","0","0","0",1
-31.554183,159.171067,"19254","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,3,1380,"1","1","0","0","0","0","0","0",1
-31.5509,159.172283,"19253","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,3,1380,"1","1","0","0","0","0","0","0",1
-31.538083,159.1794,"19258","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","1","0","0","0","0","0","0",1
-31.535733,159.1763,"19257","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","1","0","0","0","0","0","0",1
-31.5332,159.174383,"19256","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","1","0","0","0","0","0","0",1
-31.530567,159.172817,"19255","718","73","3","1","Area","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,7,3220,"1","1","0","0","0","0","0","0",1
-31.520933,159.018117,"19273","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","0","0","1","1","1","0","0",1
-31.51945,159.018467,"19272","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.517733,159.018817,"19270","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,9,4140,"1","0","0","1","1","1","0","0",1
-31.51595,159.020467,"19271","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.49075,159.0349,"19268","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,3,1380,"1","0","0","1","1","1","0","0",1
-31.490317,159.10745,"19303","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,1,460,"1","0","0","1","1","1","0","0",0
-31.4895,159.0357,"19269","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,10,4600,"1","0","0","1","1","1","0","0",1
-31.489017,159.032517,"19267","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,1,460,"1","0","0","1","1","1","0","0",0
-31.488233,159.107117,"19301","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.487317,159.109267,"19300","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.484317,159.1116,"19299","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","0","0","1","1","1","0","0",1
-31.483983,159.130433,"19263","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,11,5060,"1","0","0","1","1","1","0","0",1
-31.483933,159.131417,"19302","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","0","0","1","1","1","0","0",1
-31.481833,159.128983,"19264","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,5,2300,"1","0","0","1","1","1","0","0",1
-31.48135,159.035417,"19266","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.4802,159.130317,"19265","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,6,2760,"1","0","0","1","1","1","0","0",1
-31.474417,159.130183,"19261","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,4,1840,"1","0","0","1","1","1","0","0",1
-31.47185,159.1287,"19260","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,9,4140,"1","0","0","1","1","1","0","0",1
-31.4695,159.1268,"19259","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-31.4657,159.125483,"19262","596","73","3","1","Gear; Bag; Species","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.676304166816942,2,920,"1","0","0","1","1","1","0","0",1
-30.24515,-178.44876667,"18949","560","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,2,920,"1","0","1","1","1","0","0","1",1
-30.2428,-178.43403333,"18948","560","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,0,0,"1","0","1","1","1","0","0","1",0
-30.23995,-178.43833333,"18944","560","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,3,1380,"1","0","1","1","1","0","0","1",1
-30.23805,-178.44231667,"18945","560","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,1,460,"1","0","1","1","1","0","0","1",0
-30.23455,-178.44346667,"18946","560","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,4,1840,"1","0","1","1","1","0","0","1",1
-29.27636667,-177.95028333,"18943","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,7,3220,"1","0","1","1","1","0","0","1",1
-29.27573333,-177.95355,"18932","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,1,460,"1","0","1","1","1","0","0","1",0
-29.2742,-177.94853333,"18942","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,4,1840,"1","0","1","1","1","0","0","1",1
-29.27286667,-177.96266667,"18934","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,4,1840,"1","0","1","1","1","0","0","1",1
-29.27235,-177.95743333,"18933","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,1,460,"1","0","1","1","1","0","0","1",0
-29.26838333,-177.9614,"18935","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,1,460,"1","0","1","1","1","0","0","1",0
-29.2663,-177.9558,"18939","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,0,0,"1","0","1","1","1","0","0","1",0
-29.26403333,-177.96306667,"18936","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,2,920,"1","0","1","1","1","0","0","1",1
-29.26185,-177.9562,"18940","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,0,0,"1","0","1","1","1","0","0","1",0
-29.25908333,-177.96098333,"18941","559","119","3","1","Entrants; Temporal; Gear; Species","Closed","0",0.425274320324464,0.709685754475463,-0.05111340183859,-0.676304166816942,2,1165,"1","0","1","1","1","0","0","1",1
-28.9038,113.92438,"21434","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.90112,113.92602,"21431","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.90112,113.92602,"21817","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89875,113.92602,"21422","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89875,113.92602,"21808","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.8975,114.01633,"21421","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.8975,114.01633,"21807","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.8955,113.92567,"21419","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.8955,113.92567,"21805","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89383,113.92567,"21416","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89383,113.92567,"21802","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89363,114.01352,"21418","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89363,114.01352,"21804","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89267,114.01067,"21412","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89267,114.01067,"21799","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.8922,114.01263,"21801","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89132,114.0087,"21409","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89122,114.00483,"21436","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89122,114.00483,"21821","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.89025,113.92707,"21413","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88933,114.00428,"21818","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88882,113.92348,"21428","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88882,113.92348,"21814","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88817,113.92583,"21410","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88817,113.92583,"21797","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88742,114.00567,"21430","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88742,114.00567,"21816","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88618,113.92345,"21425","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88618,113.92345,"21811","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.885,114.00623,"21427","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.885,114.00623,"21813","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88336669,114.0062334,"21424","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.88336669,114.0062334,"21810","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.87017,114.00383,"21435","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.87017,114.00383,"21820","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.868,114.00313,"21432","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.86545,114.00317,"21429","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.86545,114.00317,"21815","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.86367,114.00317,"21812","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.86158,114.00013,"21423","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.86158,114.00013,"21809","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.86083,113.98747,"21411","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.86017,113.98333,"21408","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.86017,113.98333,"21795","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.85983,114.01195,"21439","633","85","4","1","Size; Bag; Entrants; Species; Gear","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.85983,114.01195,"21824","633","85","4","1","Size; Bag; Entrants; Species; Gear","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.85967,113.994,"21417","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.8595,113.99067,"21414","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.8595,113.99067,"21800","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.85923,114.01353,"21438","633","85","4","1","Size; Bag; Entrants; Species; Gear","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.85887,114.00922,"21440","633","85","4","1","Size; Bag; Entrants; Species; Gear","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.85887,114.00922,"21825","633","85","4","1","Size; Bag; Entrants; Species; Gear","Closed","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.85835,113.99813,"21420","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
-28.85835,113.99813,"21806","632","85","4","1","Size; Bag; Entrants; Species; Gear","Restricted","0",0.515393989131142,0.55681337273384,0.243371806536247,-0.306785639756594,0,0,"1","0","1","1","1","1","1","0",0
