"set_id","maxn","ingestion_C_g_day","set_lat","set_long","reef_id","location_id","region_id","mpa_compliance","shark_protection_status","shark_sanctuary","HDI_2015","gov_effect_2016","population_2016","Grav_Total","mpa_present","gear_limits","species_limits","catch_limits","effort_limits","size_limits","temporal_limits"
"18656",0,0,19.71284,-156.05019,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18657",0,0,19.72988,-156.06209,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18658",0,0,19.71914,-156.05623,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18659",0,0,19.70846,-156.05078,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18661",0,0,19.68554,-156.03638,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18662",0,0,19.67538,-156.03456,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18663",0,0,19.72976,-156.06226,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18664",0,0,19.70664,-156.0511,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18666",0,0,19.68266,-156.03607,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18667",0,0,19.67472,-156.03383,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18668",0,0,19.65055,-156.03053,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18669",0,0,19.70413,-156.05115,"512","66","3","0","Restricted","0",0.403881215476012,0.467182327999701,0.722764001250776,0.902232081625136,"0","1","1","0","1","1","0"
"18908",0,0,-23.63698333,-178.93225,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18909",1,253,-23.63296667,-178.92878333,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18910",2,1893,-23.62876667,-178.92548333,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18911",2,1893,-23.62328333,-178.92356667,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18912",1,1640,-23.6211,-178.91825,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18913",1,253,-23.63776667,-178.93031667,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18914",1,253,-23.6312,-178.92561667,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18915",1,253,-23.62671667,-178.92265,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18916",6,2905,-23.62228333,-178.92655,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18917",2,1893,-23.62038333,-178.92296667,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18918",1,253,-23.63538333,-178.92916667,"561","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18920",2,506,-23.93088333,-179.12655,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18921",1,253,-23.92708333,-179.12231667,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18922",0,0,-23.92295,-179.11983333,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18923",0,0,-23.92331667,-179.11551667,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18924",2,506,-23.92086667,-179.11058333,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18926",0,0,-23.9249,-179.12275,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18928",0,0,-23.92143333,-179.11648333,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18930",1,253,-23.93298333,-179.12881667,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18931",1,253,-23.93275,-179.12646667,"562","94","3","0","Closed","0",-0.346200659696164,-0.559913768698069,-0.709228124752987,-0.642945910105196,"0","1","1","0","0","0","0"
"18932",1,460,-29.27573333,-177.95355,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18933",1,460,-29.27235,-177.95743333,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18934",4,1840,-29.27286667,-177.96266667,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18935",1,460,-29.26838333,-177.9614,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18939",0,0,-29.2663,-177.9558,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18940",0,0,-29.26185,-177.9562,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18941",2,1165,-29.25908333,-177.96098333,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18942",4,1840,-29.2742,-177.94853333,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18943",7,3220,-29.27636667,-177.95028333,"559","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18944",3,1380,-30.23995,-178.43833333,"560","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18945",1,460,-30.23805,-178.44231667,"560","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18946",4,1840,-30.23455,-178.44346667,"560","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18948",0,0,-30.2428,-178.43403333,"560","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"18949",2,920,-30.24515,-178.44876667,"560","119","3","1","Closed","0",0.385034937205355,0.685143216380359,-0.0336487266299731,-0.642945910105196,"1","0","0","0","0","0","0"
"19076",1,72,-14.68936,-145.26184,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19077",3,578,-14.68466,-145.2601,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19078",4,469,-14.67997,-145.25803,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19079",6,1337,-14.67639,-145.25462,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19080",5,903,-14.67206,-145.2522,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19081",6,975,-14.66785,-145.24936,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19082",3,397,-14.663067,-145.24821,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19083",2,347,-14.65825,-145.24683,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19084",1,72,-14.65364,-145.24464,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19085",3,578,-14.64877,-145.24373,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19086",2,506,-14.64399,-145.24239,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19087",5,541,-14.63911,-145.24084,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19088",2,325,-14.63435,-145.23993,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19089",1,253,-14.62929,-145.23981,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19091",4,650,-14.61915,-145.24022,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19092",3,578,-14.61433,-145.23886,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19093",5,722,-14.60984,-145.2363,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19094",4,831,-14.68743,-145.26093,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19095",1,253,-14.68251,-145.2596,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19096",2,325,-14.67878,-145.25627,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19098",1,253,-14.6703,-145.25081,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19099",2,506,-14.66564,-145.24855,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19100",2,506,-14.66082,-145.24759,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19101",3,216,-14.65627,-145.24559,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19102",2,325,-14.6515,-145.24408,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19103",2,144,-14.64675,-145.24315,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19104",2,144,-14.64207,-145.24164,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19105",6,613,-14.63712,-145.24019,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19106",3,397,-14.63221,-145.23978,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19107",3,397,-14.62708,-145.23947,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19108",2,506,-14.62231,-145.2401,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19109",0,0,-14.61753,-145.23976,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19110",2,144,-14.61297,-145.23808,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19111",1,72,-14.60847,-145.23543,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19112",2,325,-14.60439,-145.23285,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19113",3,397,-14.60064,-145.2298,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19114",4,469,-14.59883,-145.22537,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19115",1,72,-14.59525,-145.22093,"594","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,-0.642945910105196,"0","0","0","0","0","0","0"
"19246",4,1840,-31.606683,159.162783,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19247",2,920,-31.610067,159.1627,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19248",4,1840,-31.61325,159.161767,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19249",6,2760,-31.602867,159.189383,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19250",6,2760,-31.554617,159.1902,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19251",1,460,-31.557933,159.189783,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19252",2,920,-31.561183,159.188283,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19253",3,1380,-31.5509,159.172283,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19254",3,1380,-31.554183,159.171067,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19255",7,3220,-31.530567,159.172817,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19256",5,2300,-31.5332,159.174383,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19257",5,2300,-31.535733,159.1763,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19258",4,1840,-31.538083,159.1794,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19259",2,920,-31.4695,159.1268,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19260",9,4140,-31.47185,159.1287,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19261",4,1840,-31.474417,159.130183,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19262",2,920,-31.4657,159.125483,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19263",11,5060,-31.483983,159.130433,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19264",5,2300,-31.481833,159.128983,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19265",6,2760,-31.4802,159.130317,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19266",2,920,-31.48135,159.035417,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19267",1,460,-31.489017,159.032517,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19268",3,1380,-31.49075,159.0349,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19269",10,4600,-31.4895,159.0357,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19270",9,4140,-31.517733,159.018817,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19271",2,920,-31.51595,159.020467,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19272",2,920,-31.51945,159.018467,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19273",4,1840,-31.520933,159.018117,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19274",4,1840,-31.74645,159.254817,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19275",2,920,-31.747467,159.256833,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19276",11,5060,-31.7503,159.259767,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19277",4,1840,-31.758067,159.22305,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19278",8,3680,-31.748967,159.230267,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19279",1,460,-31.747233,159.2335,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19280",10,4600,-31.752683,159.260467,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19281",7,3220,-31.751683,159.225317,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19282",3,1380,-31.783417,159.269883,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19283",2,920,-31.781833,159.271967,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19284",9,4140,-31.7851,159.273217,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19285",8,3680,-31.786267,159.270083,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19286",5,2300,-31.7906,159.292467,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19287",9,4140,-31.79155,159.293083,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19288",5,2300,-31.7925,159.289783,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19289",3,1380,-31.624483,159.085617,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19290",6,2760,-31.6257,159.083167,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19291",9,4140,-31.62765,159.081233,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19292",2,920,-31.630883,159.078867,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19293",4,1840,-31.603883,159.164683,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19294",5,2300,-31.564233,159.140733,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19295",13,5980,-31.56775,159.142067,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19296",3,1380,-31.564683,159.19055,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19297",4,1840,-31.56055,159.17595,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19298",9,4140,-31.560283,159.171717,"718","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19299",5,2300,-31.484317,159.1116,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19300",2,920,-31.487317,159.109267,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19301",2,920,-31.488233,159.107117,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19302",5,2300,-31.483933,159.131417,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19303",1,460,-31.490317,159.10745,"596","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19304",6,2760,-31.793983,159.22425,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19305",13,5980,-31.794183,159.227683,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19306",6,2760,-31.798067,159.231167,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19307",5,2300,-31.799667,159.234333,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19308",4,1840,-31.813633,159.285633,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19309",5,2300,-31.809933,159.286417,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19310",4,1840,-31.812517,159.28495,"717","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"19311",5,2300,-31.7754,159.275017,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19312",1,460,-31.775567,159.273183,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19313",4,1840,-31.775983,159.27135,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19314",2,920,-31.776083,159.26825,"597","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"19367",2,144,-17.47696,-149.84573,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
"19376",1,72,-17.48222,-149.88686,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
"19377",1,72,-17.48208,-149.89261,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
"19378",1,72,-17.48244,-149.89793,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
"19379",2,144,-17.48307,-149.90364,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
"19384",2,144,-17.4821,-149.89332,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
"19385",2,144,-17.48227,-149.88908,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
"19386",1,72,-17.48252,-149.88516,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
"19387",2,144,-17.48166,-149.88098,"470","92","3","0","Closed","1",0.317188335430987,0.424107222593404,-0.537364208576512,0.236320125408137,"0","0","0","0","0","0","0"
